sLap,curv,theta,xi,yi
214.635262313394,-0.0037039772118812,-0.6488608524440297,183.89807985056112,-96.09153278742578
215.319442392775,-0.003932148587652,-0.6505974321633007,184.24949964763476,-96.35901509522203
215.518534997811,-0.0040076723026107,-0.6513953300821581,184.40782576995585,-96.47972426790908
215.717627602847,-0.0040863865658393,-0.6532000268979453,184.7585482295993,-96.74812027209123
216.401807682228,-0.0043768090909608,-0.6561945524892365,185.30063757783637,-97.16554274339629
217.08598776161,-0.004677141723941,-0.6582601482521886,185.64999743683882,-97.435710002103
217.285080366645,-0.004762462725742,-0.659208319362641,185.80737563697167,-97.557652478307
217.484172971681,-0.0048457468893631,-0.66134837729413,186.15589949297734,-97.82889735024877
218.168353051063,-0.0051083737359858,-0.6648434248423271,186.69435837772548,-98.2509926125513
218.852533130444,-0.0053370159580576,-0.667200445048352,187.04128893154393,-98.52427241346334
219.05162573548,-0.0053976437053116,-0.6682750759946986,187.1975550553926,-98.64763676778553
219.250718340516,-0.0054567370660736,-0.6706849693929529,187.54353125482126,-98.92212379514419
219.934898419897,-0.0056535489453083,-0.6745530149591411,188.0778664502651,-99.34942729376371
220.619078499279,-0.0058493910508345,-0.6771363186269788,188.42206465057993,-99.62614060688642
220.818171104314,-0.0059078378957909,-0.6783125254637792,188.57708465987739,-99.7510672337409
221.01726370935,-0.0059666481617826,-0.6809476141331969,188.92022572663512,-100.02909037497939
221.701443788732,-0.0061688281669811,-0.6851682034781729,189.4499949953145,-100.46204176137901
222.385623868113,-0.0063494335898055,-0.6879723441038703,189.79117457421438,-100.74246849637589
222.584716473149,-0.0063938608008812,-0.6892453145069554,189.94481954990385,-100.86908242462
222.783809078185,-0.0064330500118666,-0.6920863831834405,190.28484255822912,-101.15091040862573
223.467989157566,-0.0065167150578975,-0.6965449898090594,190.80965205376336,-101.5898607183643
224.152169236948,-0.0065079469358604,-0.6994191356890999,191.1475993644007,-101.8741744077855
224.351261841983,-0.0064855140348004,-0.7007103535732826,191.29978264027386,-102.00254152165948
224.550354447019,-0.0064543273933635,-0.703560819114707,191.63654951849045,-102.28825243936478
225.234534526401,-0.0062766101603264,-0.7078551507524458,192.1563609548303,-102.73311022750923
225.918714605782,-0.0059912952079575,-0.7105011244531794,192.4911368173242,-103.02115151040245
226.117807210818,-0.0058883767536328,-0.7116734567204935,192.64190367414372,-103.15117927768614
226.316899815854,-0.0057769411800218,-0.714224763892392,192.975604656322,-103.44046514538893
227.001079895235,-0.0053328058496603,-0.7178733634219387,193.49093340216956,-103.8905081041447
227.685259974617,-0.0047980365725157,-0.7199923507436097,193.82296036195586,-104.18171379903204
227.884352579653,-0.0046261783677159,-0.7209133886461971,193.97251935223707,-104.31312907137847
228.083445184688,-0.0044476371389282,-0.722877626843704,194.30370472232602,-104.60529154227156
228.76762526407,-0.003781736315807,-0.7254650154964528,194.81560208148383,-105.05923369134977
229.451805343451,-0.0030757745249959,-0.7268233893071301,195.14563207273721,-105.35270066331186
229.650897948487,-0.0028705259844149,-0.7273948898031908,195.2943361592779,-105.48508253528128
229.849990553523,-0.0026705632686296,-0.7285743075967848,195.6238518082164,-105.77912691265303
230.534170632904,-0.0020519960022442,-0.7299782423844907,196.13369521695122,-106.2353747395981
231.218350712286,-0.0016340460720685,-0.7306998965147601,196.46258510449414,-106.53011886698958
231.417443317322,-0.0015678282470897,-0.7310120395247214,196.61080937422315,-106.66303775670478
231.616535922357,-0.0015323786693013,-0.73168879363511,196.93940762938078,-106.95810697818791
232.300716001739,-0.0016892983164806,-0.7328445778913787,197.44794118615556,-107.41581431116008
232.98489608112,-0.0023403309670308,-0.7338781530992154,197.77589264170282,-107.71160224459169
233.183988686156,-0.0026342900581564,-0.7344026207693143,197.92366538800584,-107.84502293575345
233.383081291192,-0.0029763577863632,-0.7357170885351875,198.2510723544335,-108.14141345026758
234.067261370573,-0.0045468718164195,-0.7388279676554829,198.7568581832123,-108.60215532640755
234.751441449955,-0.0067650316429487,-0.7418156514852029,199.0824515161163,-108.9005370288094
234.950534054991,-0.0075388632354708,-0.7433165834057591,199.22902910023458,-109.03526964258151
235.149626660026,-0.0083698677018957,-0.7470130211623934,199.55306724254805,-109.33533953624854
235.833806739408,-0.0116760561936065,-0.7550015462157981,200.0513353998134,-109.8042011624005
236.517986818789,-0.0156211184931564,-0.7619003998483211,200.37087054472295,-110.10906170416827
236.717079423825,-0.0168780388314741,-0.7652606925671781,200.5144564885829,-110.2469781357704
236.916172028861,-0.0181740686832042,-0.7732870217834744,200.83049966230638,-110.55545726164782
237.600352108242,-0.0228762346011509,-0.7889384857888394,201.3125722408855,-111.04095536669514
238.284532187624,-0.0277914801326025,-0.8012122134191763,201.61987897565436,-111.35813864104207
238.48362479266,-0.0292295630600024,-0.8070316032728416,201.75758045288578,-111.50193074287007
238.682717397695,-0.0306583370762911,-0.8205714391174099,202.0586895642501,-111.82500343099564
239.366897477077,-0.0353483116194185,-0.8447560497671859,202.51292611306016,-112.33663957001204
240.051077556458,-0.0393967825290045,-0.862155100698079,202.80034424903675,-112.67195058067385
240.250170161494,-0.0403978874562655,-0.870198021349698,202.9286943102541,-112.82414823888686
240.44926276653,-0.0413071844850232,-0.8884407752125952,203.20720029692995,-113.16689752647912
241.133442845911,-0.043618504038895,-0.9182836867684283,203.62262401783104,-113.71052010983558
241.817622925293,-0.0445361476061234,-0.9379524680932771,203.88382554349843,-114.0666330438169
242.016715530329,-0.044516327310452,-0.9468153396641281,204.00014949679937,-114.22820842334072
242.215808135364,-0.0443666006481466,-0.9664092428906007,204.2511128127568,-114.59160912890272
242.899988214746,-0.0428235480695179,-0.9957082614082011,204.62324430507832,-115.16573501531182
243.584168294127,-0.039674510212363,-1.0132299669773028,204.85692412457018,-115.5404834652373
243.783260899163,-0.0384541266977067,-1.0208858992359338,204.96097208293023,-115.71022411370174
243.982353504199,-0.0371006800804902,-1.037270907880129,205.1855759385646,-116.09048161434238
244.66653358358,-0.0314315624537709,-1.0587757567748342,205.52078291492302,-116.68691992969704
245.350713662962,-0.0243177210409712,-1.0695153461462277,205.73301095498516,-117.07422074014175
245.549806267998,-0.0220011252330342,-1.0738956074825847,205.8279190698923,-117.24923592549605
245.748898873033,-0.019589636722797,-1.082547102990034,206.03508202208698,-117.63926947533156
246.433078952415,-0.0106667188235656,-1.0898450595214813,206.35159928213682,-118.2458329139866
247.117259031796,-0.0010520823301341,-1.0903096973134638,206.55572835095052,-118.63746281839197
247.316351636832,0.0018205519095697,-1.0899472388911844,206.647815080741,-118.81397882213247
247.515444241868,0.0047064481619527,-1.0878687003401457,206.85289950786887,-119.20510928183732
248.199624321249,0.0145741818612873,-1.07789733543737,207.17664105725558,-119.80784785719412
248.883804400631,0.0240131020194767,-1.0672922768963966,207.3897295687115,-120.19467591337057
249.082897005667,0.0266131225777629,-1.0619938009942607,207.4867139093803,-120.3685491518084
249.281989610702,0.0291289181293541,-1.049129412139122,207.70679279333373,-120.751443319428
249.966169690084,0.0369642258734363,-1.02383922514674,208.06262846760004,-121.33580909010816
250.650349769466,0.0432744844524655,-1.0047276401221947,208.29948603625817,-121.70855719664749
250.849442374501,0.044773580560688,-0.9958135513316004,208.40775664360464,-121.875636043198
251.048534979537,0.0461155004008842,-0.9754472704154394,208.65542532868008,-122.24129008897393
251.732715058918,0.0494065966775567,-0.9416442611786193,209.05803752215786,-122.79446800130005
252.4168951383,0.0506516904888311,-0.9192746338644291,209.32584451918999,-123.14564042490473
252.615987743336,0.0506296086854286,-0.909194653179319,209.4481633075671,-123.30272632302984
252.815080348371,0.0504515705277784,-0.8869134061127569,209.72719247385314,-123.64504982955698
253.499260427753,0.0486984058813753,-0.8535949269110605,210.1768890489029,-124.16068087149655
254.183440507135,0.0455240146374666,-0.8334898676039237,210.47379955986705,-124.48761635020497
254.38253311217,0.0443984920814793,-0.8246504561557739,210.6089463439154,-124.63381215090119
254.581625717206,0.0432093734143058,-0.8055676265319588,210.9148687041174,-124.9523308603795
255.265805796587,0.0388805204096584,-0.778966348991685,211.40175868667677,-125.43299761178405
255.949985875969,0.0345518208409466,-0.7637070092188284,211.7207425465196,-125.73843493091766
256.149078481005,0.0333628044643969,-0.7570647215667216,211.86545401420818,-125.87516991729365
256.34817108604,0.0322150636122274,-0.7428373787090029,212.1907423125087,-126.17388413146512
257.032351165422,0.0287286420930887,-0.7231818140812163,212.70367477786147,-126.62665633358256
257.716531244804,0.0262050645775533,-0.7116087052138486,213.03813140609674,-126.91506823102922
257.915623849839,0.0256992197277861,-0.7064921806108638,213.18956994595524,-127.04431309176013
258.114716454875,0.0253103651399627,-0.6953142035304767,213.52868149444097,-127.32723713888825
258.798896534257,0.0249960980379676,-0.6782123711906325,214.0614494600468,-127.75649309498753
259.483076613638,0.0265311136831732,-0.6664952671888777,214.40857263845425,-128.0295281802268
259.682169218674,0.0273751142601503,-0.6610450843776798,214.5657265935651,-128.15175951734145
259.881261823709,0.0284089931934802,-0.6484986405378848,214.9177070058653,-128.41850367963238
260.565441903091,0.0335381865911942,-0.6255524813735931,215.47233056780868,-128.81912205859223
261.249621982473,0.0411993121372101,-0.6073573678598101,215.83498423909,-129.0711636691756
261.448714587508,0.0439211458360745,-0.5986129925191618,215.99945822061258,-129.18335179146104
261.647807192544,0.0468576686681618,-0.5779189431241138,216.36937339797686,-129.4246097868007
262.331987271926,0.0585768172575515,-0.5378418516429272,216.9569583782122,-129.77510411203906
263.016167351307,0.0726789578632874,-0.5057441825366584,217.34330811766938,-129.98905863426444
263.215259956343,0.0772041420396054,-0.4903734087784624,217.5189390650466,-130.0828223570105
263.414352561378,0.0819006732544241,-0.45420309501796413,217.91579831923244,-130.27658868826126
264.09853264076,0.0993534853657642,-0.3862274195135369,218.54957948135478,-130.53431687756546
264.782712720142,0.118444172712714,-0.3339181683207841,218.96682223002398,-130.67906198954603
264.981805325177,0.124232620751272,-0.30918437222502565,219.1564742753299,-130.739642242856
265.180897930213,0.130069454957178,-0.25174097390462,219.5841903414806,-130.84964963131839
265.865078009595,0.150181960384075,-0.14898946832737564,220.2607907900234,-130.95120855044487
266.549258088976,0.168978207379435,-0.0743625509073707,220.70120661693153,-130.98401949630355
266.748350694012,0.173937535964318,-0.03973287375868918,220.90014208876843,-130.99192793641836
266.947443299048,0.17858240980178,0.03913560848895031,221.34144026994588,-130.97464864103966
267.631623378429,0.191202831745551,0.1699527770905873,222.01576319936348,-130.85892929138663
268.315803457811,0.197951951067651,0.2573755526931373,222.4428526338468,-130.74651366208178
268.514896062846,0.198682623157332,0.29693179371281764,222.63323268924762,-130.68826162447448
268.713988667882,0.198931921252746,0.3847873597634881,223.042575818394,-130.52248810010948
269.398168747264,0.196353934272021,0.5191288101005875,223.6366163540705,-130.18305000119355
270.082348826645,0.19053614090629,0.6032764944289669,224.0002955526818,-129.93249042892228
270.281441431681,0.188625568078367,0.6408304501540871,224.15988809335846,-129.81346065810675
270.480534036717,0.186751914927289,0.7233068827630101,224.490948020469,-129.52115605085453
271.164714116098,0.181995782573656,0.8478247717313507,224.94361236390233,-129.00812839740246
271.84889419548,0.180543513449678,0.9275593486207345,225.20850084024087,-128.6547493461525
272.047986800515,0.180872435785037,0.9635697130402943,225.3221014997441,-128.49124780016516
272.247079405551,0.181421597672157,1.0436920838339374,225.54425904147737,-128.10955592782472
272.931259484933,0.184635748781121,1.170016185091666,225.81118285583557,-127.47959239050614
273.615439564314,0.188315320731501,1.2531830745213486,225.9491059214199,-127.06004515033034
273.81453216935,0.189174763179567,1.2908463709298397,226.0041167119438,-126.868703366326
274.013624774386,0.189865356041797,1.3746978122842555,226.09016695328083,-126.43553132807197
274.697804853767,0.190464109364208,1.5050095617483843,226.13514448799012,-125.75283124575621
275.381984933149,0.188010632366082,1.5880418897228445,226.12752859817866,-125.31126057532886
275.581077538184,0.186666405014622,1.6252057905698178,226.11670142025383,-125.11246259345276
275.78017014322,0.185064208306013,1.7069368705998889,226.05676236382914,-124.67491263256296
276.464350222602,0.177511345331226,1.8283865969397224,225.88246675724776,-124.01330593478181
277.148530301983,0.166878063040515,1.9020860142957767,225.73881885858174,-123.59568416814584
277.347622907019,0.163222253454622,1.934582357935906,225.66797871643678,-123.40962090030152
277.546715512055,0.15933172323408,2.004949037382784,225.48220798011644,-123.00895658658452
278.230895591436,0.144197454145803,2.1036060630068683,225.1346748754772,-122.41961532534255
278.915075670818,0.127004725336806,2.159695965347808,224.8893695806448,-122.05237157646931
279.114168275853,0.121741888635784,2.183933875098248,224.77480446438173,-121.88954436892877
279.313260880889,0.116425404540157,2.2353515648995654,224.5024433215943,-121.54189214808261
279.997440960271,0.0982518584391806,2.302573529205863,224.0452790454993,-121.03287033549988
280.681621039652,0.0811161267696555,2.3383973587265356,223.73860191484312,-120.71507827094855
280.880713644688,0.0764915189616622,2.353626254499775,223.59818420315045,-120.57393744899039
281.079806249724,0.072040922188971,2.38544214386464,223.2769014353807,-120.27091922859184
281.763986329105,0.0581661938697589,2.425238295003771,222.7608896668937,-119.82165957560106
282.448166408487,0.0459810320688417,2.4455451898176253,222.4219856665101,-119.53848694753951
282.647259013522,0.0426568129750137,2.454037845835333,222.26812686876656,-119.41213293796032
282.846351618558,0.0393799218496242,2.471429450477477,221.92200749836294,-119.13782646667111
283.53053169794,0.0281402403629791,2.4906824423628344,221.37771992630792,-118.72327439523869
284.214711777321,0.0163924331049477,2.497921936559201,221.02445580071964,-118.458232669596
284.413804382357,0.0127767914653006,2.50046570125603,220.86489855964413,-118.33915558447717
284.612896987393,0.0090743877499038,2.504473280669679,220.50990564796882,-118.07643388491736
285.297077066774,-0.0044408389107138,2.5014349471512265,219.96119215264358,-117.66775811970685
285.981257146156,-0.0188508350717007,2.4931097333025853,219.6092075471018,-117.4010194906692
286.180349751191,-0.0231497517873436,2.488500788913318,219.4510864398196,-117.28004188608192
286.379442356227,-0.0274475875577243,2.4763789367418636,219.1036136383535,-117.00745188076067
287.063622435609,-0.0419353792138485,2.4476875856624396,218.57764717838444,-116.56988855504648
287.74780251499,-0.0551706992854126,2.423322199832944,218.24511928485583,-116.27925500780056
287.946895120026,-0.0586335539994198,2.41164869282468,218.0967531318571,-116.14649450906549
288.145987725062,-0.0618785443877254,2.384320878820098,217.77581032971852,-115.8431162360881
288.830167804443,-0.0710265976061022,2.3357258956317577,217.3020250739256,-115.34952742704186
289.514347883825,-0.0766209778647818,2.3018872872311182,217.00715235210635,-115.02075282843943
289.71344048886,-0.0774968529466225,2.286458236895922,216.87652429406143,-114.87050577911322
289.912533093896,-0.0780336938710563,2.2519957217656525,216.5984147652911,-114.5274347241306
290.596713173278,-0.0771445929495184,2.1992149280375983,216.19620841636453,-113.97396165892722
291.280893252659,-0.0722129212413552,2.167323077640375,215.94810927439622,-113.60859954469821
291.479985857695,-0.0700547149747054,2.1533757019410054,215.83857257218702,-113.44234799959514
291.679078462731,-0.0676077432399911,2.1235176655115233,215.60671115246055,-113.0664717688998
292.363258542112,-0.057170260892169,2.0844029118760585,215.2705586379446,-112.47056584678872
293.047438621494,-0.0441551133896314,2.0649024091088384,215.06111488061816,-112.08175230371604
293.24653122653,-0.03998969821844,2.0569407559159454,214.96809473380844,-111.90572640315786
293.445623831565,-0.035690144011549,2.041178691261791,214.7679331503117,-111.51205395142753
294.129803910947,-0.0201522150874272,2.027390947143562,214.46628216275997,-110.89796188770131
294.813983990328,-0.0040230734677444,2.0256142116928313,214.27227188308996,-110.50122183408726
295.013076595364,0.000670622536187,2.0257477276805567,214.18478687764855,-110.32238045407988
295.2121692004,0.005331755545175,2.0281024246970776,213.98979002581476,-109.9261243670172
295.896349279781,0.0208193867771646,2.042346634394952,213.6789889466837,-109.3166122094408
296.580529359163,0.0349367987277505,2.0577759943935674,213.47232133081937,-108.92631596898659
296.779621964199,0.0386844522158027,2.065477782759583,213.37780185409684,-108.75109058869046
296.978714569234,0.0422480882146477,2.084136073904001,213.1609189874615,-108.36637708370353
297.662894648616,0.0528379717545635,2.1202867616133956,212.80360406342484,-107.78291463753999
298.347074727997,0.0606429383569401,2.1470688870901307,212.56295541678054,-107.41260275867627
298.546167333033,0.0623499630640922,2.15948230366046,212.4524055312474,-107.24702320622902
298.745259938069,0.0638142440857978,2.187664992999313,212.19692606576777,-106.88678314532856
299.42944001745,0.0669506775900959,2.2334713129075494,211.77599941002248,-106.34741023953374
300.113620096832,0.0674794229040631,2.2632726784132737,211.49403884920895,-106.00749716107772
300.312712701868,0.0672052451322147,2.276652745738696,211.36489029341004,-105.85597648290184
300.511805306903,0.0667725276399785,2.306141920605631,211.0686214293061,-105.52845943155667
301.195985386285,0.0643454780987832,2.3501658149190967,210.58775843256092,-105.04176326413419
301.880165465666,0.0609594938371001,2.377087742800196,210.26901838314933,-104.73607152453297
302.079258070702,0.0598874865312054,2.389010898502753,210.12369539328293,-104.599986646621
302.278350675738,0.0587884091334409,2.414973996476703,209.79360532680957,-104.30658724857301
302.962530755119,0.0549419377644125,2.4525641758177317,209.2655113123178,-103.87159403841859
303.646710834501,0.0510518550130561,2.475110530328682,208.91838454518654,-103.59856351576458
303.845803439537,0.0499237033604062,2.4850499704837246,208.76068185028709,-103.47704098533801
304.044896044572,0.04879165513577,2.506598138588184,208.40513149414815,-103.21507418780678
304.729076123954,0.0448695076031819,2.537296961861937,207.8421180118146,-102.82633494392586
305.413256203335,0.040851827076648,2.5553386133446025,207.47422656962922,-102.58200208586932
305.612348808371,0.0396560901893811,2.5632338476459497,207.307514199401,-102.4731680333264
305.811441413407,0.038448110392878,2.5802139304846894,206.93365934299737,-102.23806123822524
306.495621492788,0.0341955274649167,2.603609829180128,206.34612377875527,-101.88748408298952
307.17980157217,0.0298101492065466,2.6167750744364118,205.96392490514805,-101.66619992229764
307.378894177206,0.0285136391897708,2.6224519291417456,205.79106358378945,-101.56742326028687
307.577986782241,0.0272124611314039,2.634469940938309,205.40500915408987,-101.3529363467732
308.262166861623,0.0227305694869332,2.6500217437742775,204.80184115523812,-101.02999556863524
308.946346941005,0.0183391336630088,2.6581209716844816,204.41082233071475,-100.8246983752115
309.14543954604,0.017098259485006,2.6615251087069245,204.23423441114986,-100.73274962838171
309.344532151076,0.0158806158199756,2.668538565789677,203.84109814019325,-100.53153697664814
310.028712230457,0.011936128561364,2.676705027176299,203.22952875790958,-100.22480375106664
310.712892309839,0.0084112169663464,2.6804197262708427,202.83402965101033,-100.02827610618777
310.911984914875,0.0074732904103787,2.681907603126832,202.6556043965007,-99.9399455116409
311.11107751991,0.006571108204706,2.6848096433186144,202.25924636321335,-99.7451559631331
311.795257599292,0.0037370562015429,2.687366462727241,201.64444158342226,-99.44496025402121
312.479437678674,0.0012349365363476,2.687911855582013,201.24748117979598,-99.25140122759214
312.678530283709,0.0005540425559868,2.688022161357785,201.06851916154343,-99.1641632690947
312.877622888745,-0.0001108586364001,2.6879732021551033,200.67154688448116,-98.97062859519025
313.561802968126,-0.0023221633301162,2.6863844242635677,200.0570372048348,-98.66982926898851
314.245983047508,-0.0044693614349012,2.684410591827448,199.66075693416317,-98.47488156872981
314.445075652544,-0.0050915249013341,2.683396906871238,199.48220032649286,-98.3868168014441
314.644168257579,-0.0057109011802304,2.680874765363287,199.0866118327821,-98.19046914446047
315.328348336961,-0.0078092749030553,2.6755318150401988,198.47540273444838,-97.88301862951985
316.012528416343,-0.0098107795561033,2.6711990182428273,198.08173253874025,-97.68285260900083
316.211621021378,-0.0103655764551483,2.669135308623677,197.90444999111682,-97.59225038116968
316.410713626414,-0.0109063401197644,2.664318672466297,197.51216631394718,-97.38938053277911
317.094893705796,-0.0126381045334606,2.6556719331033625,196.90718327620084,-97.06985290476915
317.779073785177,-0.0142116655411962,2.649395545117058,196.51797061917077,-96.86115176350035
317.978166390213,-0.0146469602685052,2.6464794436413497,196.342786064366,-96.76655664133393
318.177258995248,-0.0150804392871421,2.6398193735956785,195.95558978057556,-96.55413795906192
318.86143907463,-0.0165880908543642,2.6284701322781436,195.35952120903275,-96.21827394038463
319.545619154012,-0.0183084604621915,2.6203844507681526,194.97652612891181,-95.9983707176651
319.744711759047,-0.0188837515078986,2.616624835487602,194.80424331990287,-95.898588459223
319.943804364083,-0.0195061454388777,2.6080102127653793,194.42399862722075,-95.67396292094469
320.627984443465,-0.0221212008221215,2.5928753278308863,193.84026011204688,-95.31709918374929
321.312164522846,-0.0256426673141127,2.581550594033812,193.46609133103115,-95.08249231668756
321.511257127882,-0.02686933531759,2.5762011080698604,193.2979817369848,-94.97582915636781
321.710349732917,-0.0281854531409847,2.5637533876411864,192.92804733803953,-94.73460063559072
322.394529812299,-0.0334452746640531,2.5408707969665816,192.3636481641906,-94.3478759873178
323.078709891681,-0.0397220435165755,2.523328098962875,192.00376507496705,-94.09189391597259
323.277802496716,-0.0417161262262729,2.5150227267204963,191.84249139230005,-93.9751520440549
323.476895101752,-0.0437633771050047,2.4956952289331293,191.48981831243685,-93.70932436020772
324.161075181134,-0.0510962324755666,2.460736204541901,190.9581871940059,-93.27866122626392
324.845255260515,-0.058448716797988,2.4349231270484566,190.6223101332775,-92.9919047811127
325.044347865551,-0.060509053644626,2.422876221930084,190.4724627904595,-92.86081840031586
325.243440470587,-0.0624992624069736,2.395274276289938,190.1482162846319,-92.56097367013389
325.927620549968,-0.0686127835089084,2.348330776622228,189.66824720311217,-92.0733959206338
326.61180062935,-0.0730974445254465,2.3160482885972224,189.3687484248615,-91.74882984017306
326.810893234385,-0.0740017465641962,2.3013150880965796,189.23590266711886,-91.60054002248619
327.009985839421,-0.0746969302211101,2.268326209059488,188.95222795282868,-91.26205617467048
327.694165918803,-0.0751524872268909,2.2169083743828772,188.54029222419018,-90.71578578695618
328.378345998184,-0.0721067965680925,2.1850633924981717,188.2857508229599,-90.3548822904103
328.57743860322,-0.0704678151152869,2.171033771615673,188.17329566867735,-90.19059077007125
328.776531208256,-0.0684896593364402,2.1407862489872205,187.93497829161876,-89.81877430116323
329.460711287637,-0.0589137023957715,2.100478667405424,187.58928998678354,-89.22834905024435
330.144891367019,-0.045320575394652,2.0804634542613463,187.37382148601824,-88.8428416133028
330.343983972054,-0.0406643062421712,2.072367491599631,187.2780970103156,-88.66827159831948
330.54307657709,-0.0357539422998447,2.0565772513027762,187.07189740774996,-88.27772789697286
331.227256656472,-0.0172370473394758,2.044784006885751,186.75961164512483,-87.66897508713613
331.911436735853,0.0025877147252262,2.045926835751679,186.5575831112739,-87.27625746559444
332.110529340889,0.0083699900704415,2.047593238878929,186.46621240944503,-87.09936976046114
332.309621945925,0.0140747551566091,2.053809162263774,186.26109465522083,-86.70825677721803
332.993802025306,0.0324072981330999,2.075981590073018,185.9299723165968,-86.10954117036731
333.677982104688,0.0476895634249989,2.097043034425554,185.7081421707731,-85.72765893045148
333.877074709723,0.0513608100547718,2.1072685918960925,185.60638454073933,-85.55653543671163
334.076167314759,0.0546658911376412,2.1314110361017153,185.3715634444969,-85.18250106460228
334.760347394141,0.0628603071377631,2.174418806029175,184.98320331638894,-84.61922600575586
335.444527473522,0.066243104065223,2.2036741682050778,184.72198968919062,-84.2631219483159
335.643620078558,0.066340439099651,2.2168820590446603,184.60212286209176,-84.10415714359084
335.842712683594,0.0660890812341855,2.246069399140847,184.32605135494546,-83.75944395599674
336.526892762975,0.0627592501064742,2.2890080278606173,183.87583406683814,-83.24426750611599
337.211072842357,0.0564808853694373,2.3139520394798723,183.57701631748643,-82.91907431517917
337.410165447392,0.054263838431088,2.324755568432343,183.4407313882825,-82.77393891821583
337.609258052428,0.0519248534456893,2.3476874707778355,183.13111521017532,-82.45900959120095
338.29343813181,0.0434026118161412,2.377382673175567,182.63718559856562,-81.98557963883466
338.977618211191,0.0347411487892443,2.3927256270509707,182.3137043440434,-81.68490949277415
339.176710816227,0.0323093495389464,2.399158179617699,182.16700796805776,-81.55030622887351
339.375803421263,0.0299222763626734,2.412372944301062,181.8376821644735,-81.25604924280029
340.059983500644,0.0222661802824691,2.4276070212942447,181.3206076714657,-80.80801313967558
340.744163580026,0.0155151504673013,2.434459075595446,180.9848637166417,-80.52110086116717
340.943256185062,0.0137314548010526,2.4371929067027147,180.8331550721953,-80.39217315824784
341.142348790097,0.0120170970583362,2.4425000934915224,180.49511492966982,-80.1079698493286
341.826528869479,0.0066201031306899,2.4470294361769915,179.96943656567166,-79.67006045385202
342.51070894886,0.0018404369105251,2.4478422400022213,179.62988299822533,-79.38766705167379
342.709801553896,0.0005376309727963,2.447949278353143,179.47679636245653,-79.26037861021496
342.908894158932,-0.0007309814569284,2.447626450376283,179.13730374048205,-78.97791194247485
343.593074238313,-0.0048869588289402,2.4442828904967646,178.61283009585978,-78.53856040086028
344.277254317695,-0.0087467267423433,2.440420018091979,178.27538184852054,-78.2536545582965
344.47634692273,-0.0098178661996623,2.438465353534398,178.12350927328862,-78.1249200008838
344.675439527766,-0.0108602450599791,2.4336690746306155,177.78799208418704,-77.83774257388593
345.359619607148,-0.0142029870458371,2.4239516738261404,177.2725587696257,-77.38781938125992
346.043799686529,-0.0170901343394419,2.416404049408617,176.94204946415147,-77.09489232932675
346.242892291565,-0.0178287834049232,2.4128544704759083,176.79352333940392,-76.96231082365003
346.441984896601,-0.0185171876975718,2.404676607433164,176.46647196788106,-76.66552797518278
347.126164975982,-0.0204649096704639,2.390674923910291,175.96629322601794,-76.1987050888429
347.810345055364,-0.0217354900049469,2.3810757416083863,175.64633661618322,-75.89428691168719
348.0094376604,-0.0219724665386562,2.3767011860061498,175.50269975991992,-75.75642350500283
348.208530265435,-0.0221513379369668,2.3669183501446436,175.18708483761398,-75.44750623520862
348.892710344817,-0.0223099523911717,2.3516543251466544,174.70549792162842,-74.9615263761877
349.576890424198,-0.0218289714010564,2.3420138580629177,174.39767350421022,-74.64484548506788
349.775983029234,-0.0215814458364869,2.337717151790888,174.25951889108737,-74.50148869850754
349.97507563427,-0.021293584861663,2.3283131308600766,173.95606198682938,-74.18062024256731
350.659255713651,-0.0200047544985781,2.314626276339232,173.49279595351197,-73.67714535402091
351.343435793033,-0.0183244101611509,2.306533550862524,173.19639884654399,-73.3497443556401
351.542528398069,-0.0177755398700987,2.3029945723238736,173.06330422586535,-73.20167785934119
351.741621003104,-0.0172060025133686,2.2953957763098396,172.77057194585845,-72.87099603189786
352.425801082486,-0.0151353335991286,2.2850404825665223,172.322402181812,-72.35403738401872
353.109981161867,-0.0129717076842874,2.2793117050326357,172.03502624628413,-72.0186902050552
353.309073766903,-0.0123401989938231,2.2768548626682925,171.9058470682288,-71.8671956330832
353.508166371939,-0.0117109195736767,2.2716828949838757,171.62103777023324,-71.52966589730487
354.19234645132,-0.0095973249590715,2.265116596431528,171.18325610006843,-71.00388115970766
354.876526530702,-0.0075898719333018,2.26176463315307,170.90180846398482,-70.66354325864067
355.075619135738,-0.0070313535723791,2.2603647426534192,170.77514489945148,-70.50993920010207
355.274711740773,-0.0064844026936092,2.257500994766407,170.49515089487102,-70.16840440515682
355.958891820155,-0.0047047739924565,2.254282082122776,170.0630914301399,-69.63790746835254
356.643071899536,-0.0030923582154741,2.2529163843516957,169.78466616659537,-69.29509260376895
356.842164504572,-0.0026568826194843,2.2523874186697075,169.65923196867297,-69.1404830071341
357.041257109608,-0.0022371515411719,2.251399411246098,169.38132706621582,-68.79724617351975
357.725437188989,-0.0009200675931502,2.25076991932718,168.95113345404494,-68.26523504857043
358.409617268371,0.0001857371977497,2.2508519476238065,168.67341650290467,-67.92184612357562
358.608709873407,0.0004646155046476,2.2509444491349666,168.54820553243,-67.76705569023878
358.807802478442,0.0007233122366255,2.2512638901054247,168.27034714837194,-67.42378119778714
359.491982557824,0.0014485877020268,2.2522549849543885,167.8393639394352,-66.89240952500333
360.176162637205,0.0019289010625292,2.253106857764126,167.56087338382463,-66.54964769924815
