sLap,u,Kt,aTheta,xi,yi
0.0,7.012066347708021e-13,-0.00020819651532682872,1.5021430875782897,-0.3712193246798238,-5.2730776364822605
0.6488518460528477,8.004322224672194e-13,-0.00020819648443983285,1.5020079990015711,-0.32666480546762555,-4.625757304417907
2.87862581209143,3.4527103046520723e-10,-0.00020819630594424518,1.5015437677258718,-0.17288698137532027,-2.401292372991024
5.108399778130012,1.8055586631090257e-09,-0.00020819411534719827,1.501079539091442,-0.018076510653715887,-0.17689906952834325
5.75725162418286,2.549535911630775e-09,-0.00020819274305922936,1.5009444522755682,0.027166439644682107,0.47037351055988064
6.406103470235708,3.4573413035226024e-09,-0.00020819078894992478,1.5008093668682367,0.07249682567821282,1.117639973147837
8.63587743627429,8.040399862971796e-09,-0.000208178443294284,1.5003451598048354,0.22894083419417421,3.341918984988887
10.865651402312873,1.5169149566013494e-08,-0.00020815304029606362,1.4998809948269152,0.3864173050245006,5.566125138095366
11.51450324836572,1.777408238696699e-08,-0.00020814238129170578,1.4997459374765703,0.432435999267608,6.213343028193608
12.163355094418568,2.0620825683120118e-08,-0.00020812993616293714,1.499610888129247,0.4785420981660776,6.860554697698092
14.39312906045715,3.235736536506651e-08,-0.00020807144271999133,1.4991468651300002,0.6376515625964099,9.084644630377674
16.622903026495734,4.7168221886427255e-08,-0.00020798335193058525,1.4986830055556049,0.7977928569971575,11.308660506309527
17.27175487254858,5.206450974218994e-08,-0.0002079511752375095,1.4985480651581808,0.8445868425425705,11.955822804648855
17.920606718601427,5.7221918870026505e-08,-0.00020791573925466955,1.4984131472431144,0.8914681417760907,12.6029787837592
20.150380684640012,7.692765353304359e-08,-0.00020776673078914455,1.4979496994869326,1.053240776301787,14.826876592816578
22.38015465067859,9.961026316065063e-08,-0.00020757046411033804,1.4974866366735136,1.216043625836144,17.050699221351987
23.02900649673144,1.0675225559821379e-07,-0.0002075035226519769,1.4973519753869544,1.2636117350754374,17.697805080114343
23.677858342784287,1.1412596561461863e-07,-0.00020743188701362192,1.4972173595520823,1.3112669593165187,18.344904529306703
25.90763230882287,1.4118980799389517e-07,-0.0002071476996482369,1.4967551384404651,1.4756974824634868,20.568607399241685
28.137406274861455,1.7073390448440376e-07,-0.00020680040082867026,1.496293621364574,1.6411550476645196,22.79223408686148
28.7862581209143,1.7976111724162985e-07,-0.00020668669088752732,1.4961594748868514,1.6894949666083094,23.439282747843706
29.435109966967147,1.8897045545306817e-07,-0.00020656708662266618,1.496025404486593,1.7379216472993797,24.086324921256107
31.664883933005733,2.2190327343950074e-07,-0.0002061093368804599,1.495565302903247,1.9050003247768934,26.309830389388537
33.89465789904431,2.5660145314699715e-07,-0.00020557618621927588,1.495106306061861,2.073100794773182,28.533258842240617
34.54350974509716,2.6698769917247783e-07,-0.00020540631467509608,1.4949729721562413,2.1222086704767675,29.180249672132764
35.19236159115001,2.7748850781436195e-07,-0.00020522969153607845,1.4948397509102904,2.1714027607932467,29.827233952541476
37.42213555718859,3.143558747761093e-07,-0.0002045700323259953,1.4943828550563534,2.341114148826002,32.05054002616624
39.651909523227175,3.521940381110905e-07,-0.00020382708489262457,1.4939275229503037,2.511839600175213,34.273768461318674
40.300761369280025,3.6334204433513025e-07,-0.00020359493627141508,1.4937953442029435,2.5617097327026612,34.92070098274582
40.949613215332874,3.745404607875879e-07,-0.0002033555620335212,1.4936633185357728,2.6116653106806855,35.5676269119623
43.17938718137145,4.132895544330195e-07,-0.0002024772572694348,1.4932108447126813,2.7839873256260295,37.79073216741225
45.40916114741004,4.522359669927514e-07,-0.00020151233079684097,1.492760425884101,2.9573129357134174,40.01375940287444
46.05801299346288,4.635659293880756e-07,-0.00020121520875327536,1.4926297702132698,3.0079375771194687,40.66063331876574
46.70686483951573,4.7488138406418537e-07,-0.00020091076137250855,1.4924993096811539,3.0586466571802307,41.3075006211635
48.93663880555431,5.135740694364979e-07,-0.0001998086547383686,1.4920525368898834,3.2335500248705107,43.53040427797763
51.166412771592896,5.517796252303502e-07,-0.00019862081525613527,1.4916083171297287,3.4094436705224505,45.75322979625299
51.81526461764574,5.627703268541529e-07,-0.000198259212643306,1.4914795586183551,3.4608129358909827,46.40004500629152
52.46411646369859,5.736966695081045e-07,-0.00019789051698936946,1.4913510368964544,3.512265392162686,47.04685360433607
54.693890429737166,6.10661999724585e-07,-0.0001965698972824268,1.490911243015522,3.6897134771047146,49.26955557153293
56.92366439577575,6.465851971035263e-07,-0.00019516801510485637,1.4904744844165005,3.8681357024971983,51.49217955496458
57.5725162418286,6.568167845324515e-07,-0.00019474514447050117,1.4903479862158726,3.92023758573587,52.138936163832284
58.22136808788145,6.669403894204156e-07,-0.00019431568290542858,1.4902217643085307,3.972421178764389,52.7856861854225
60.45114205392003,7.008602581815382e-07,-0.00019279047043126374,1.4897901709435828,4.152370156648801,55.0081870798973
62.680916019958616,7.33330634076134e-07,-0.00019119124033753262,1.4893620609789822,4.333274463664018,57.230610418788686
63.329767866011466,7.424879103864129e-07,-0.00019071243369274892,1.489238161338537,4.386094942779736,57.87730873665659
63.978619712064315,7.515118742292889e-07,-0.00019022773676061655,1.489114573997911,4.438995433688315,58.5240005147974
66.2083936781029,7.814534002930952e-07,-0.00018851833633496602,1.4886923028795054,4.621394748034672,60.74630165412087
68.43816764414147,8.096867944842581e-07,-0.00018674407744798487,1.4882739156475193,4.804728144331614,62.968525930589294
69.08701949019432,8.175720037453711e-07,-0.00018621614154163194,1.488152917564505,4.85825135654058,63.61516646682668
69.73587133624717,8.253051118654116e-07,-0.00018568314252785095,1.488032263356114,4.911852688687021,64.26180053265284
71.96564530228575,8.507126389473203e-07,-0.0001838142322268827,1.4876203053947648,5.096645721266941,66.48390390609472
74.19541926832433,8.742907755181393e-07,-0.00018189070844715327,1.4872125755688048,5.2823494538945255,68.70593135790163
74.84427111437718,8.808042899641192e-07,-0.00018132130044753135,1.4870947401173387,5.33655791940607,69.35251480930442
75.49312296043003,8.871634075094144e-07,-0.0001807477164183889,1.486977275150603,5.390842446348368,69.99909187978149
77.72289692646861,9.078218727498879e-07,-0.0001787461701259587,1.4865764719164114,5.5779673287617335,72.22100010228041
79.95267089250719,9.266474952190736e-07,-0.00017670060353810443,1.4861801807556874,5.7659777316862675,74.4428335715528
80.60152273856005,9.317847175835095e-07,-0.00017609767264534579,1.4860657238379285,5.820852605636005,75.08936080654543
81.2503745846129,9.367685724283024e-07,-0.00017549145545892218,1.4859516588754327,5.875801345055103,75.73588176831022
83.48014855065148,9.527485817722334e-07,-0.00017338453355729853,1.4855626953167096,6.065191843132064,77.95759802244758
85.70992251669006,9.669858734120135e-07,-0.000171243922780146,1.485178467276879,6.2554412333112595,80.17924089434761
86.3587743627429,9.708079164540383e-07,-0.00017061524634336963,1.485067559326977,6.310962567465174,80.82571293462081
87.00762620879576,9.74490096632161e-07,-0.00016998413045734472,1.484957059785042,6.366555462973647,81.47217882541683
89.23740017483433,9.860834514916001e-07,-0.00016779801802267765,1.484580466389539,6.558141874430231,83.6937067963244
91.46717414087291,9.960918567561935e-07,-0.00016558782206683786,1.4842087743810324,6.750559441043562,85.91516293244688
92.11602598692576,9.987174038710849e-07,-0.00016494065050003101,1.4841015424304274,6.806706439989857,86.5615809333861
92.76487783297861,1.0012155883264097e-06,-0.00016429181043842397,1.483994730670634,6.862922615926843,87.20799292243132
94.99465179901719,1.0088683709457752e-06,-0.00016205053666916013,1.4836308929519944,7.056632633095678,89.42933673007751
97.22442576505577,1.0151362869404632e-06,-0.00015979374289421677,1.483272070070307,7.251145276535229,91.65061040076006
97.87327761110862,1.0167112269793357e-06,-0.0001591345561621566,1.483168601535147,7.3078965366526845,92.29697563182945
98.52212945716147,1.0181795421389521e-06,-0.00015847437527701498,1.48306556080604,7.364714534566143,92.94333500025586
100.75190342320005,1.0224282517629948e-06,-0.0001561991116493471,1.4827147339126623,7.560474036546462,95.1644991328243
102.98167738923863,1.0255114936638803e-06,-0.0001539156737243638,1.4823689894563037,7.7570071263950835,97.38559495175818
103.63052923529148,1.0262028303413912e-06,-0.00015325004330767845,1.4822693370185414,7.814340849554072,98.03190877776147
104.27938108134433,1.026803410185954e-06,-0.00015258398691055306,1.4821701164231924,7.871738838730271,98.67821690001894
106.5091550473829,1.0282181502632087e-06,-0.00015029269429592788,1.4818324427637217,8.069472589754545,100.89920615122057
108.73892901342148,1.028686639864017e-06,-0.00014799930209304847,1.481499880509674,8.26795062314794,103.12012901484842
109.38778085947435,1.0286563860576145e-06,-0.00014733184597042007,1.4814040675179387,8.325844800570211,103.76639287872325
110.0366327055272,1.0285562028945046e-06,-0.00014666442578856713,1.4813086874416572,8.383800758403964,104.41265120557426
112.26640667156578,1.0276935635087925e-06,-0.00014437180172256073,1.4809842154512496,8.583433000700607,106.63347061781596
114.49618063760435,1.0260884222780211e-06,-0.00014208192895304045,1.4806648524269124,8.783780153394037,108.85422565109013
115.1450324836572,1.0254932378848709e-06,-0.0001414163429688448,1.4805728783280099,8.842212718158974,109.50044105862935
115.79388432971005,1.0248414972510472e-06,-0.0001407511559555524,1.4804813358478588,8.90070457916426,110.1466511020996
118.02365829574863,1.0222086231319546e-06,-0.00013846882143744347,1.4801700383375753,9.102159518476903,112.3673059165507
120.25343226178721,1.0190107483940712e-06,-0.00013619298754533635,1.4798638226699177,9.304300090082297,114.58789842577653
120.90228410784006,1.0179823406810525e-06,-0.0001355321342827117,1.4797756680848493,9.363249039282739,115.23406693242984
121.55113595389291,1.0169138879382633e-06,-0.00013487195674295459,1.4796879419871138,9.42225481399197,115.8802302528433
123.78090991993149,1.0129442355725044e-06,-0.00013260881629514884,1.4793897328867855,9.62545700380519,118.10072586665979
126.01068388597007,1.0085545485546942e-06,-0.00013035499556600838,1.4790965596876748,9.82931576572292,120.32116129941788
126.65953573202293,1.0072060727105362e-06,-0.000129701031172028,1.4790121908574165,9.88875925516848,120.96728449912571
127.30838757807578,1.0058255307005651e-06,-0.00012904794866760194,1.478928246000878,9.948257121991478,121.6134026941565
129.53816154411436,1.0008660399204971e-06,-0.00012681065681119253,1.4786429946911313,10.15313175822332,123.83374462448764
131.76793551015294,9.955968564609895e-07,-0.00012458476877054626,1.4783627193225535,10.358634217646902,126.05402853606103
132.4167873562058,9.940098526647242e-07,-0.00012393928880996213,1.478282091760126,10.418550633264385,126.70010805191995
133.06563920225864,9.924015377463082e-07,-0.0001232948430476988,1.4782018826338743,10.4785190075584,127.34618274744605
135.29541316829722,9.86710303933551e-07,-0.00012108831384463885,1.477929425439536,10.684992148992094,129.56637660138833
137.5251871343358,9.807867263992023e-07,-0.00011889473384355991,1.477661873869672,10.892064745049767,131.7865146267301
138.17403898038864,9.79023515666391e-07,-0.00011825892088261717,1.4775849351597352,10.952432755759762,132.43255210318907
138.8228908264415,9.772414686878335e-07,-0.0001176242565327524,1.477508408587869,11.012850340924016,133.07858494563948
141.05266479248007,9.709945338704412e-07,-0.00011545215951612671,1.4772485573517953,11.220849072080055,135.29863639502892
143.28243875851865,9.645643112876088e-07,-0.00011329419609726812,1.4769935336437354,11.429419320853548,137.51863422510536
143.9312906045715,9.626600724654238e-07,-0.00011266895414591461,1.4769202254238771,11.49021791776276,138.164631321347
