sLap,u,Kt,aTheta,xi,yi
0.0,2.0808740631154912e-13,-0.0015499796500502807,-1.4181352079311662,-0.7573514563367314,5.079865221012361
0.4857267206064151,2.774075334798671e-12,-0.0015499796623250808,-1.418888074511463,-0.683668282262533,4.599759789022336
2.1549225513743333,-3.0840419769573913e-10,-0.0015499797999880527,-1.4214752940462394,-0.433212454318847,2.94946131737368
3.824118382142251,-1.4636916351165906e-09,-0.0015499811615602487,-1.4240625148322736,-0.18702714294467165,1.2985203857427352
4.309845102748667,-2.0238650901149796e-09,-0.0015499819897745295,-1.4248153822467409,-0.11619097991681313,0.8179866470978469
4.795571823355082,-2.6726578258537e-09,-0.001549983115498528,-1.4255682502229665,-0.04571661455104138,0.3373997144927531
6.4647676541229995,-5.664144204234665e-09,-0.0015499899449396978,-1.4281554804751857,0.19370941658240187,-1.3145350127003725
8.133963484890918,-9.578971683737383e-09,-0.0015500025383760152,-1.4307427269376964,0.42886070464081205,-2.9670836621922754
8.619690205497333,-1.084332515355727e-08,-0.0015500075067634439,-1.4314956057207822,0.4964852412898952,-3.4480798763298877
9.105416926103748,-1.2129971240821291e-08,-0.001550013060571852,-1.4322484870741177,0.5637476267756903,-3.92912686723197
10.774612756871667,-1.6553130485188136e-08,-0.0015500370833340601,-1.434835781504846,0.7921330335260357,-5.582624152760651
12.443808587639584,-2.0373086929192897e-08,-0.0015500679857834365,-1.43742312177604,1.0162395607817771,-7.23670680833996
12.929535308245999,-2.1257597816215518e-08,-0.0015500781260499555,-1.4381760336896847,1.0806493599378362,-7.7181440459424575
13.415262028852414,-2.1994927175975346e-08,-0.001550088606943614,-1.4389289504314942,1.14469666063116,-8.19962964201567
15.084457859620333,-2.311210390167103e-08,-0.0015501266609296229,-1.441516383712221,1.362030812743896,-9.854615754784248
16.75365369038825,-2.129791527927741e-08,-0.0015501641331909545,-1.4441038800269954,1.575082026182778,-11.510158670954246
17.239380410994666,-2.0081001073644353e-08,-0.00155017422626816,-1.4448568387915017,1.6362740344268651,-11.992015469295067
17.72510713160108,-1.851175241984122e-08,-0.001550183586712361,-1.4456098018596977,1.697103208057836,-12.47391820594913
19.394302962369,-1.009097931016896e-08,-0.0015502082046498348,-1.4481973849635577,1.9033757466251922,-14.1303193671166
21.06349879313692,3.693985463388763e-09,-0.0015502142897247603,-1.4507849936920865,2.1053615049189323,-15.787248731998302
21.549225513743334,8.83936189311556e-09,-0.0015502112949272611,-1.4515379738433936,2.163332825034159,-16.269503604461836
22.03495223434975,1.4527433605477386e-08,-0.0015502056241579979,-1.452290951247307,2.220941005400432,-16.751801990883912
23.704148065117668,3.8501722078792084e-08,-0.001550162383938558,-1.4548785183397042,2.416142353376212,-18.40954431115145
25.373343895885586,6.979309099877403e-08,-0.0015500730191166639,-1.457465974760209,2.6070536273504006,-20.067786167051544
25.859070616491998,8.035921634224737e-08,-0.0015500365986124299,-1.4582188783828594,2.6618017583822766,-20.550417577228647
26.344797337098413,9.159510174677572e-08,-0.0015499948604314432,-1.4589717622313207,2.716186511222624,-21.033090069416215
28.01399316786633,1.3550186243139737e-07,-0.0015498064828810198,-1.4615588611307415,2.900308873207912,-22.692099449302074
29.68318899863425,1.8772713756164202e-07,-0.0015495378737339024,-1.464145578630016,3.0801389213837833,-24.35157958547062
