sLap,u,Kt,aTheta,xi,yi
0.0,-1.1297996042019891e-13,0.00019709157846804876,-0.0006690295838330618,-5.036213024916454,-0.0003931740543226668
0.509712597040248,2.338215234725892e-13,0.00019709157375886536,-0.0005685695407181402,-4.5265005256783075,-0.0007085839920308258
2.2613356924451273,-9.759542563000989e-11,0.00019709152832677451,-0.00022333936809832794,-2.7748775762816575,-0.0014021468704498885
4.012958787850007,-4.683486349722653e-10,0.0001970910725047571,0.00012189036551734865,-1.0232544918287092,-0.001490997016856061
4.522671384890255,-6.499511416142212e-10,0.00019709079420228908,0.00022235011596284706,-0.5135419025530247,-0.0014032651332222931
5.0323839819305025,-8.650163056223548e-10,0.00019709040865188474,0.0003228096550966893,-0.00382932466264784,-0.0012643278568554026
6.7840070773353816,-1.902800236045531e-09,0.00019708805579445713,0.00066803603383957,1.7477935470804649,-0.00039653290869121256
8.535630172740262,-3.4285539466326124e-09,0.00019708345776116038,0.0010132563249120874,3.499416014863289,0.0010759630590292976
9.04534276978051,-3.968932297416682e-09,0.0001970815754268431,0.0011137118055990207,4.009128323446808,0.0016180343484337363
9.555055366820758,-4.550335023480189e-09,0.00019707940848837639,0.001214166202760431,4.518840575006144,0.002211308377373762
11.306678462225637,-6.868674985687459e-09,0.00019706947190215778,0.0015593669928056233,6.270461977416206,0.004640403099431173
13.058301557630516,-9.627620766374708e-09,0.00019705508857045437,0.0019045464831858598,8.022082436972735,0.007674140096260926
13.568014154670763,-1.0502760704758194e-08,0.00019704995713499765,0.0020049866805706322,8.531794059963044,0.008670508975049179
14.077726751711012,-1.1403279442474964e-08,0.00019704438165341344,0.002105424119420026,9.04150558031169,0.009718072108984
15.82934984711589,-1.4657696899449907e-08,0.00019702157178684514,0.0024505524769148504,10.793124122218599,0.013708252127354808
17.58097294252077,-1.801239247865801e-08,0.0001969929735827595,0.0027956358106277497,12.544741182792999,0.018302925688219774
18.09068553956102,-1.897976329786355e-08,0.0001969835392094969,0.002896043233622525,13.054451715586623,0.019753484517150702
18.600398136601267,-1.992954239397933e-08,0.00019697363275697228,0.0029964457540319193,13.564162100173355,0.021255220216496624
20.352021232006145,-2.298749756725043e-08,0.00019693596275583875,0.0033414370359129315,15.315776391795735,0.02680601208979333
22.103644327411025,-2.54784681470562e-08,0.00019689343294145313,0.0036863580778693865,17.067388664436002,0.03296103375810719
22.613356924451274,-2.605025751419508e-08,0.00019688028661342695,0.0037867137716624073,17.57709770303464,0.03486558932079786
23.123069521491523,-2.6534129860167767e-08,0.00019686689604067235,0.0038870628223531757,18.08680654794634,0.03682129510843658
24.8746926168964,-2.7405651803236333e-08,0.00019681942557858402,0.0042318578709399784,19.838415201949143,0.04393193220107328
26.62631571230128,-2.6705750572132438e-08,0.00019677180480909417,0.004576569637528077,21.59002130045876,0.051646441905500544
27.136028309341526,-2.6142007468656787e-08,0.00019675831403140505,0.004676863166886373,22.09972844170831,0.054004729434332946
27.645740906381775,-2.5390957561477582e-08,0.00019674519106800177,0.004777150163892271,22.60943534388364,0.056414136161886265
29.397364001786652,-2.1221313671733016e-08,0.00019670394432618306,0.005121736023378552,24.361036975871496,0.0650836688454907
31.148987097191533,-1.4152577556839036e-08,0.0001966725402873497,0.005466258254472184,26.112635516776795,0.07435672242467606
31.65869969423178,-1.1468799499560202e-08,0.0001966659791259365,0.005566502832549646,26.6223403582304,0.07716847641594995
32.16841229127203,-8.473332755094958e-09,0.00019666090507711864,0.005666744859952615,27.132044915253772,0.08003132692878998
33.92003538667691,4.401804748944798e-09,0.00019665668060090267,0.006011213074667213,28.883638142463496,0.09025895686932107
35.67165848208179,2.1788768843187735e-08,0.00019667896002272407,0.00635569710211166,30.635227742570486,0.10108996822572622
36.18137107912204,2.7792119981121777e-08,0.00019669155523926427,0.0064559496713345235,31.14492988152535,0.10435507301581554
36.691083676162286,3.4254146833725534e-08,0.00019670737250881734,0.006556210088952955,31.654631690535606,0.10767128307909161
38.44270677156717,6.019104230746593e-08,0.00019678916218208328,0.006900831454968315,33.406215127012125,0.11945699904592312
40.19432986697204,9.247528963814032e-08,0.00019692194260453758,0.007245640743951292,35.15779439666482,0.13184651195225666
40.70404246401229,1.0316888439536671e-07,0.00019697175370688274,0.007346026443548131,35.66749342779251,0.13556525330853403
41.21375506105254,1.1448259729905725e-07,0.0001970272220101386,0.007446439794290224,36.17719208291268,0.13933517574893645
42.96537815645742,1.583497659446127e-07,0.0001972649573361125,0.007791753158494116,37.92876432903006,0.15268076038138748
44.7170012518623,2.10536589738065e-07,0.0001975868178578673,0.008137556623203488,39.680331858791426,0.1666316147263542
45.22671384890255,2.2739673940702004e-07,0.00019769836962497687,0.008238296707615896,40.19002736967423,0.17080505030843363
45.7364264459428,2.4504651121958623e-07,0.00019781876559904195,0.008339096947297597,40.699722457264656,0.1750298597396406
47.48804954134768,3.119842503586612e-07,0.00019830511321180996,0.008686008380620724,42.45128208112235,0.18994032294487767
49.23967263675256,3.892417482522639e-07,0.00019891774867829474,0.009033882316015382,44.20283641930853,0.20545926422986358
49.7493852337928,4.13771359234515e-07,0.00019912233655483747,0.009135324223744768,44.71252798311791,0.2100897257142363
50.25909783083305,4.3925613198096916e-07,0.00019933971746010975,0.009236874932481702,45.22221907408224,0.21477193596606056
52.01072092623793,5.34377668619735e-07,0.00020019065388102787,0.009586762362660593,46.97376458208494,0.2312574111793181
53.762344021642804,6.417162504857464e-07,0.00020121890721168156,0.009938295608924229,48.72530420040611,0.2483571704740799
54.27205661868305,6.753457200503639e-07,0.00020155449939011067,0.010040943528384317,49.234991364916056,0.2534489034469069
54.7817692157233,7.100818915399064e-07,0.00020190755523650315,0.01014376841149907,49.74467800325036,0.2585930229506419
56.53339231112818,8.38120104984748e-07,0.00020326146510759699,0.010498585609183705,51.496207797071605,0.2766711375328841
58.28501540653306,9.800196266789577e-07,0.00020485178956428614,0.010855981401291744,53.24773104156553,0.2953729820789523
58.79472800357331,1.0239966703347451e-06,0.00020536245513440863,0.010960525347355426,53.75741331368157,0.30093292155857104
59.30444060061356,1.0692026343935996e-06,0.00020589587939956222,0.011065337003783506,54.26709500044673,0.30654624352922644
61.05606369601844,1.2341083128401966e-06,0.00020791094368869046,0.01142770970598698,56.018607317566925,0.32624494440251367
62.80768679142332,1.4140996777985925e-06,0.00021022807279120107,0.01179387659318972,57.77011234203241,0.34658166697050863
63.31739938846356,1.4693627661986454e-06,0.00021096287359860942,0.01190121770628397,58.27978916702773,0.3526203367376355
63.82711198550381,1.52593485013301e-06,0.0002117261913121475,0.012008942344944021,58.7894653389401,0.3587138511578044
65.57873508090869,1.7304348561992582e-06,0.00021457586424314796,0.01238224831258234,60.54095817401068,0.38007463184265194
67.33035817631357,1.95064551188994e-06,0.00021779750367614733,0.01276087160569875,62.29244285323012,0.4020939103362351
67.84007077335382,2.017691362240592e-06,0.00021880879905768444,0.01287214112801085,62.80211358790834,0.4086264232955608
68.34978337039406,2.0860667000824e-06,0.0002198546029455916,0.012983936661305902,63.311783589770656,0.41521582662217293
70.10140646579895,2.33119323929128e-06,0.000223721020521251,0.013372360652365186,65.06325459416428,0.43829726280584347
71.85302956120383,2.5918689348465708e-06,0.0002280304255349704,0.013767945123260206,66.81471641432688,0.46206528121162277
72.36274215824407,2.6706103769193173e-06,0.00022937155438158404,0.01388451430977907,67.32438029336846,0.4691124060196404
72.87245475528432,2.750628163659468e-06,0.00023075311550513114,0.014001779064475499,67.83404334360453,0.4762191724481096
74.6240778506892,3.0352334746163184e-06,0.00023581833608170606,0.014410333118576476,69.58548970066043,0.5011006309815883
76.37570094609408,3.3342518837415185e-06,0.0002413947010518417,0.014828207196185113,71.33692562457362,0.5267058095974245
76.88541354313433,3.4238784025938994e-06,0.00024311702510442908,0.014951685299886636,71.84658171938115,0.5342950560807983
77.39512614017458,3.5146368982478897e-06,0.0002448852643619624,0.015076054477248996,72.35623686799761,0.5419475214331787
