sLap,u,Kt,aTheta,xi,yi
0.0,1.022789573239177e-12,5.945749977127407e-05,2.167946992588867,2.7956916693624585,-4.0901696092844535
0.7818085332902913,-4.182750570204445e-13,5.9457372606043916e-05,2.1679934763673354,2.356074675475141,-3.4436702037925087
3.468487047903803,-1.2663610120656916e-09,5.945656382672528e-05,2.168153220087392,0.8451054532501034,-1.222136176364416
6.155165562517314,-6.520581571911016e-09,5.944699625608588e-05,2.168312949868489,-0.6662186103238157,0.9991564654109475
6.936974095807606,-9.180874518432381e-09,5.944102989664182e-05,2.168359424354315,-1.1060721651103909,1.6454949471344114
7.7187826290978965,-1.2395932583177974e-08,5.9432594438770366e-05,2.1684058915978297,-1.5459557483885122,2.2918129925159865
10.405461143711408,-2.84424534332152e-08,5.9379612282447564e-05,2.168565508873994,-3.057840933428557,4.51272375451318
13.09213965832492,-5.2875467007966334e-08,5.927225237841439e-05,2.168724910756372,-4.570080355791234,6.733393328113911
13.873948191615211,-6.16815202225212e-08,5.9227565088735964e-05,2.1687712344040273,-5.010200097284442,7.379550581231175
14.655756724905503,-7.124251680286064e-08,5.917567478631338e-05,2.1688175180397216,-5.450349739217426,8.025687467155695
17.342435239519013,-1.100122365249378e-07,5.893417417671232e-05,2.168976205625169,-6.9631480587005665,10.245976338018565
20.029113754132524,-1.5765246058220456e-07,5.857659569741075e-05,2.1691340884441566,-8.476297798167675,12.466025727575495
20.810922287422816,-1.73127126719337e-07,5.84473201485211e-05,2.169179835568875,-8.916681720089969,13.11200295929605
21.592730820713108,-1.8927658384276803e-07,5.830575733795681e-05,2.169225474767885,-9.35709512711361,13.757960089141887
24.27940933532662,-2.4972977178791906e-07,5.7717543962410946e-05,2.1693813718304424,-10.870796191556863,15.977633604157715
26.96608784994013,-3.16976907747483e-07,5.695778572859304e-05,2.169535458109817,-12.384841268865394,18.197072481664293
27.747896383230422,-3.376556635471891e-07,5.670185967918067e-05,2.169579890120036,-12.825484017799212,18.842873186503954
28.529704916520714,-3.5876891970446753e-07,5.64297276843732e-05,2.169624114390654,-13.26615535245118,19.488654385944717
31.216383431134226,-4.3418071041677337e-07,5.536525776732415e-05,2.169774339326334,-14.780735098477676,21.70772843144053
33.90306194574774,-5.128550432859867e-07,5.4093797911461796e-05,2.169921426315846,-16.29564470659116,23.926577301453303
34.684870479038025,-5.361433275478697e-07,5.368367262411207e-05,2.16996355862235,-16.736535949301107,24.572208383905355
35.46667901232831,-5.59533174499885e-07,5.3255453939466986e-05,2.170005362899302,-17.17745424194216,25.217820993758693
38.153357526941825,-6.401632842503207e-07,5.164366543787731e-05,2.1701463262509577,-18.69286989723617,27.436324277385253
40.84003604155534,-7.199485514297444e-07,4.9816384662982055e-05,2.170282669765844,-20.20859314138257,29.654617422577918
41.62184457484563,-7.427751700010846e-07,4.924450446279987e-05,2.170321394151614,-20.649716493258534,30.300089940141966
42.40365310813592,-7.653599614201525e-07,4.8655022600785136e-05,2.1703596653032005,-21.090864649623704,30.94554550558811
45.09033162274943,-8.405592150657331e-07,4.6496643319998973e-05,2.1704875300477626,-22.607051971335824,33.163521482724974
47.77701013736294,-9.109123051898653e-07,4.4142737861833914e-05,2.1706093332630934,-24.123516160384227,35.38130817144228
48.55881867065324,-9.302663209279671e-07,4.3422905214899856e-05,2.1706435633951897,-24.564848894973565,36.026637544608704
49.34062720394353,-9.490589307875156e-07,4.268828751403768e-05,2.170677226692486,-25.00620349883633,36.671951961387826
52.02730571855704,-1.0088938933281354e-06,4.0056251680466585e-05,2.1707884141992406,-26.523076820759346,38.88945884012871
54.71398423317055,-1.0605063269494747e-06,3.7274504184506464e-05,2.170892329158316,-28.04018862990295,41.10680256502694
55.495792766460845,-1.073817250862835e-06,3.6440078708718244e-05,2.1709211440904905,-28.481702225246103,41.75200821257762
56.27760129975113,-1.0863255351627083e-06,3.559564895336467e-05,2.1709493052207542,-28.923234175874974,42.3972012995128
58.964279814364644,-1.1228085729808788e-06,3.262566244445911e-05,2.1710409683481933,-30.44068928554807,44.614310098075265
61.650958328978156,-1.1487063319066436e-06,2.9571877362385304e-05,2.171124539506775,-31.958338646493544,46.831285933570435
62.43276686226845,-1.1541577636115784e-06,2.8671581891586206e-05,2.171147305991132,-32.40000009797065,47.47639037846071
63.21457539555874,-1.158655744078014e-06,2.7767436721665494e-05,2.1711693700314516,-32.84167599991919,48.12148493003706
65.90125391017226,-1.1666623791504337e-06,2.464113769875128e-05,2.1712397738397455,-34.35959547531212,50.338275832017956
68.58793242478576,-1.1630208669343549e-06,2.1508974834941148e-05,2.171301770410495,-35.87766169963821,52.554966242995704
69.36974095807605,-1.1597534158751235e-06,2.060092043775647e-05,2.1713182296257836,-36.31943543420885,53.19999380056992
70.15154949136634,-1.155509052974908e-06,1.9695785299298663e-05,2.1713339830584597,-36.76121956524364,53.84501423774118
72.83822800597986,-1.1334481988318536e-06,1.6618429748782837e-05,2.171382748728089,-38.27947990774275,56.0615716972208
75.52490652059336,-1.1001790850335829e-06,1.3615401116308104e-05,2.1714233463789436,-39.79783928837824,58.27806131636465
76.30671505388366,-1.0884625490298889e-06,1.2759817256544337e-05,2.171433654465768,-40.23968944483725,58.923036526645355
77.08852358717395,-1.0758706444876593e-06,1.1913657017845326e-05,2.171443300004146,-40.68154605996925,59.56800731236438
79.77520210178747,-1.0261481808916613e-06,9.087886582813708e-06,2.1714714795445587,-42.20002574468795,61.784414514835206
82.46188061640098,-9.672871741140213e-07,6.407980586229591e-06,2.1714922630936813,-43.718559690115356,64.00078454204717
83.24368914969126,-9.48602907450696e-07,5.659063306495568e-06,2.1714969779711963,-44.160452479053134,64.64573054426026
84.02549768298155,-9.292935307090915e-07,4.9248560551768406e-06,2.171501114994767,-44.60234815965894,65.29067456524132
86.71217619759507,-8.585788734939789e-07,2.52192946900723e-06,2.1715110743958688,-46.120935570018936,67.50700796025124
89.39885471220857,-7.824713929470853e-07,3.162348243350167e-07,2.1715148428551467,-47.63953819312232,69.72333093176232
90.18066324549888,-7.595668006509594e-07,-2.8648446598545153e-07,2.171514852584166,-48.08144401555702,70.3682680037441
90.96247177878917,-7.364197104799741e-07,-8.714049326831331e-07,2.1715143987670333,-48.52334973962098,71.01320514312947
93.64915029340268,-6.556923018550461e-07,-2.7414888196365373e-06,2.1715094968589184,-50.04194985314695,73.2295298341725
96.33582880801619,-5.749418005581672e-07,-4.394653091004135e-06,2.171499862033237,-51.56053385755433,75.4458655628743
97.11763734130648,-5.517793152725471e-07,-4.8349604806446125e-06,2.171496252937725,-52.00242884220586,76.09081006069879
97.89944587459676,-5.288960696461135e-07,-5.257525647270738e-06,2.171492305647104,-52.44432143459948,76.7357561975968
100.58612438921028,-4.5321859267651654e-07,-6.5753179016489145e-06,2.1714763666454355,-53.96286008269687,78.95212300276899
103.27280290382379,-3.843343067259888e-07,-7.698914664791012e-06,2.171457148030056,-55.481359769442726,81.16851650165621
104.05461143711409,-3.6597985511226744e-07,-7.99201617059308e-06,2.1714510143302923,-55.92322638760194,81.81348043436417
104.83641997040438,-3.485277714711306e-07,-8.271419409240838e-06,2.171444654003869,-56.36508901059849,82.45844710413091
107.5230984850179,-2.9646990421796315e-07,-9.134574456784509e-06,2.1714212449623203,-57.88351355775552,84.67489208094439
110.2097769996314,-2.591320016937808e-07,-9.877640657349103e-06,2.171395678220711,-59.40188382836621,86.89137424006987
110.99158553292169,-2.5149322787196705e-07,-1.007698466467747e-05,2.171387879427579,-59.843710266998485,87.53636569804458
111.77339406621198,-2.454612067033461e-07,-1.0271304656284106e-05,2.1713799217578234,-60.28553163585435,88.18136062882536
114.4600725808255,-2.3808683753917927e-07,-1.0915672913082692e-05,2.171351463009738,-61.80380703194933,90.39790777745615
117.146751095439,-2.5394180734363444e-07,-1.1571433493646911e-05,2.1713212577475436,-63.322017411592846,92.6144994591572
117.92855962872929,-2.633960121540946e-07,-1.177334836776396e-05,2.1713121357350462,-63.76379543614769,93.2595240786514
118.71036816201958,-2.7517263525272824e-07,-1.198387538071389e-05,2.171302845291573,-64.20556749913987,93.90455278116126
121.3970466766331,-3.345089379117341e-07,-1.2795815149963944e-05,2.171269602949113,-65.72366687569686,96.12122048816423
124.0837251912466,-4.25420685417725e-07,-1.3809589023334423e-05,2.1712339080538423,-67.2416898458349,98.33794052057662
124.8655337245369,-4.582476050810151e-07,-1.4154672105697962e-05,2.17122298257516,-67.68341097121436,98.98300410669266
125.64734225782719,-4.940671187026974e-07,-1.4526858167084698e-05,2.171211767465615,-68.12512488497771,99.6280726310073
128.3340207724407,-6.409962050454426e-07,-1.6042950897253113e-05,2.1711708018852116,-69.64301421576597,101.84488417457965
131.0206992870542,-8.267050356902997e-07,-1.8005889199779703e-05,2.1711251627858426,-71.16080755190181,104.06176144408367
131.80250782034452,-8.883777121800563e-07,-1.867597230940521e-05,2.171110831996985,-71.60245746923016,104.70687378568604
132.58431635363482,-9.535590034541229e-07,-1.9395822430146473e-05,2.1710959470475424,-72.0440978344496,105.35199266651803
