sLap,u,Kt,aTheta,xi,yi
0.0,6.568994563886982e-14,2.1505139021478667e-05,-0.00010666973149166442,-5.099050173795339,0.0020205183359214627
0.5905829457859326,6.750570296603171e-13,2.150514435457394e-05,-9.396914848052324e-05,-4.508467230985187,0.0019612714058743004
2.6201163212563507,4.132084977230279e-11,2.1505159187485444e-05,-5.032376736175013e-05,-2.4789338609578317,0.0018148477138882244
4.649649696726769,2.4623968824370193e-10,2.150542321120437e-05,-6.6781032685576976e-06,-0.4494004864728032,0.0017570040665805511
5.2402326425127015,3.5636441914689455e-10,2.1505594671504576e-05,6.022668392196489e-06,0.14118245930913803,0.0017568104996523223
5.830815588298634,4.965698199526436e-10,2.150585055673285e-05,1.8723619179230024e-05,0.731765405045865,0.0017641180236344187
7.860348963769052,1.254296432883429e-09,2.150753585554283e-05,6.237181797513117e-05,2.7612987786868786,0.0018464100352117631
9.88988233923947,2.552572548612543e-09,2.151130751743173e-05,0.00010602555431296582,4.79083214680206,0.002017293142137172
10.480465285025403,3.053144284617178e-09,2.151295431137927e-05,0.00011873019679462172,5.3814150888549,0.002083661396351309
11.071048230811336,3.6153355488054365e-09,2.1514925599519483e-05,0.00013143601688343315,5.971998030016619,0.0021575337469528057
13.100581606281754,6.068728249672612e-09,2.1524597881169543e-05,0.00017511009237008228,8.00153138148715,0.002468602191674873
15.130114981752172,9.437308824257174e-09,2.15401781073564e-05,0.000218809793260466,10.031064717430583,0.0028683346326581986
15.720697927538104,1.0609625337590354e-08,2.1546088025187786e-05,0.00023153269695176706,10.621647648240899,0.003001316314100532
16.311280873324037,1.1874493564637876e-08,2.1552727466548405e-05,0.0002442594696152386,11.212230577310445,0.0031418143870674186
18.340814248794455,1.6973251377220594e-08,2.158178790407387e-05,0.0002880289723112083,13.241763880744124,0.003681950989145934
20.370347624264873,2.3333144741864464e-08,2.162247619910034e-05,0.0003318692536974832,15.271297158567867,0.0043109910779136965
20.960930570050806,2.5438770003619415e-08,2.163686754546161e-05,0.0003446432121544914,15.861880070564114,0.004510758142006747
21.55151351583674,2.7663908907830195e-08,2.1652546043136765e-05,0.0003574262611169398,16.45246297995752,0.004718074275764279
