sLap,t,n,xi,u,v,dpsi,x_ir,y_ir,psi,delta,Sxfl,Sxfr,Sxrl,Sxrr,acc_x,acc_y,alpha_fl,alpha_fr,alpha_rl,alpha_rr,kappa_fl,kappa_fr,kappa_rl,kappa_rr,Fz_fl,Fz_fr,Fz_rl,Fz_rr,Fx_fl,Fx_fr,Fx_rl,Fx_rr,Fy_fl,Fy_fr,Fy_rl,Fy_rr,power_wheel
688.454962332872,36.028147892219344,-0.056538304420044636,0.00871059038058722,25.887816060543024,0.29194220175864644,0.09591338966904368,143.8917777290215,69.84969996289459,1.7902923819345589,0.029502037539518976,0.011488935889391162,0.02332255828643204,0.014766414520074506,0.05638100490537752,11.190343257872403,3.4413032893419118,-0.8745780136047961,-0.8552908318092134,0.49372335189727706,0.5053975212606668,0.011488935889391162,0.02332255828643204,0.014766414520074506,0.05638100490537752,579.362914083461,786.409921905024,1268.8109130674488,1475.857920889012,243.87139227399817,638.0723010193243,718.133577651791,1998.3792809434299,229.5252158131648,288.1672884416885,-289.2654338348074,-222.07959460556035,79999.05788976714
688.9526938454612,36.0472993338227,-0.04597356897301628,0.010166000343989156,26.101345088191962,0.3109230815609385,0.0561359427548062,143.77738025415826,70.33421718815977,1.791846205068327,0.0265785102892317,0.009715014528229394,0.02513915093310683,0.013577054796773486,0.05803505325037479,11.054006511016649,2.820291516791915,-0.7453467183629471,-0.7271163736853886,0.5905328617890574,0.6043802329432384,0.009715014528229394,0.02513915093310683,0.013577054796773486,0.05803505325037479,607.4787197741949,777.162374668783,1290.9774760179594,1460.6611309125474,218.9401737559153,673.5035238392101,675.1977078093418,1986.3148489909572,207.35392663383757,240.10379664524496,-353.42281423398583,-257.1836585388199,79374.41844201967
689.4504253580504,36.06629617289017,-0.034567676440727925,0.010872916943742282,26.30996653359082,0.340387966240407,0.010621918163303871,143.66203119085003,70.81853303632639,1.7925432147112745,0.023665300522247502,0.008313706828475336,0.02779689413298832,0.013190387287218778,0.059935858075472484,10.907689963487114,2.1841884092680406,-0.6038141247031813,-0.5863202502343271,0.7170105870591893,0.7336882793847552,0.008313706828475336,0.02779689413298832,0.013190387287218778,0.059935858075472484,636.1918411807767,767.604168614424,1313.260268395277,1444.6725958289246,198.28295517031975,722.9404533406421,666.2358414819253,1970.8632604980896,177.51089723333556,188.2086889396069,-435.52505647263837,-300.9672370172559,79998.95150627226
691.1608755565044,36.130480209614795,0.00799669833789716,0.004981538355349506,26.990720689666023,0.5238566985185216,-0.15045643943160902,143.26167424910736,72.48201744929365,1.7879128669301314,0.013862831988379426,0.0041181153266662595,0.03693609878268294,0.012975897770396497,0.06603055824306563,10.326619762323833,-0.4460283877930883,0.038720077476834286,0.05760079817991141,1.317655883858263,1.347515167007307,0.0041181153266662595,0.03693609878268294,0.012975897770396497,0.06603055824306563,749.3634558754148,722.5280289073679,1400.5626862383617,1373.7272592703146,118.74318298445387,836.784411331912,676.5326546276875,1867.0155298157833,-13.692370839950428,-16.211348829645303,-825.1078851119862,-481.30535540791425,79999.19338976688
692.8713257549583,36.19312157912986,0.04352974825247837,-0.012317060967200274,27.603901150681697,0.7706421429619605,-0.27877880358488755,142.86409382784356,74.14590065116323,1.7743034719575055,0.004670871455109424,0.0028147749030872043,0.04384971249213286,0.015891028383329852,0.06999118393258844,9.487731878618586,-3.6513068592355515,0.8312561389522838,0.8556011307123154,1.9768191200106588,2.0205895817567048,0.0028147749030872043,0.04384971249213286,0.015891028383329852,0.06999118393258844,884.3794474187229,664.6975140696749,1497.351309660051,1277.669376311003,95.20031791475596,839.1966989388623,816.6083831528869,1704.578326382271,-343.31591209327814,-205.05663376999013,-1222.1151533314714,-628.6447242434745,79998.3970229784
693.3690572675475,36.211089973390926,0.05024809087540419,-0.019214958190218498,27.767473466040844,0.8423181690849789,-0.30245549921530046,142.75059577818777,74.63048235859794,1.769014450139463,0.002164667021857248,0.0033416345888198184,0.045023728398517864,0.01759077429361223,0.07046927243897252,9.169536876061063,-4.670784416346986,1.073909311085672,1.1002895601797296,2.1447637418764067,2.191963130786357,0.0033416345888198184,0.045023728398517864,0.01759077429361223,0.07046927243897252,927.6528648448958,646.6337693820359,1525.9553987202892,1244.936303257429,117.38141888779802,821.048849472789,892.7250496652935,1651.5057659510842,-460.1979059751902,-251.81204002454564,-1310.9910503167025,-657.798958746233,81011.35949195703
693.8667887801367,36.2289554382134,0.054855302176627305,-0.026332458812315093,27.92213817881335,0.9061926781796645,-0.3229075943928269,142.63862799004187,75.11536058403216,1.7633984680023411,-0.0002313061374833269,0.0032599461153005513,0.045643190511405994,0.018340027680247364,0.07041390062056399,8.791027510139266,-5.687868709950366,1.2991952881888695,1.327353704871023,2.2911288416352544,2.3412600907576047,0.0032599461153005513,0.045643190511405994,0.018340027680247364,0.07041390062056399,972.0365206468045,629.8242544613609,1552.7885458434523,1210.5762796580086,118.62623121983898,798.0020660627581,924.2554870274669,1597.3945773857827,-576.2058425764137,-291.7561546010041,-1391.8271137070462,-681.1595281213347,79997.98437954306
695.5772389785907,36.28964223091857,0.048575019809193605,-0.050065494660739944,28.38790693269639,1.0625977870458676,-0.3808181618298673,142.2698382305189,76.78555401209245,1.7420412526845097,-0.007854283878811982,0.004913847455501573,0.04686604107112213,0.021996698643540223,0.06977847049114204,7.03144769703177,-8.912518723015529,1.9296765932143876,1.9615359448233478,2.645486207100863,2.7023901894365343,0.004913847455501573,0.04686604107112213,0.021996698643540223,0.06977847049114204,1125.418720785408,589.194453813895,1623.9405525337186,1087.7162855622057,196.91492343893526,731.9179713712151,1072.0488385627484,1419.9340594139592,-940.1722454593736,-387.0498127724625,-1559.7451842792748,-707.9682752669356,79998.42830216873
697.2876891770446,36.349514456505474,0.014308458965130914,-0.0664946060743874,28.695767676438066,1.145284410345952,-0.43645735252649526,141.9330792570643,78.46298295237368,1.7175639678609598,-0.013948006861673605,0.007651937990301782,0.044898657775349335,0.024984218166098818,0.06597588351967634,3.930628393123308,-11.579352948025843,2.333634527493463,2.3663147260592967,2.8562056267425273,2.9169612663926374,0.007651937990301782,0.044898657775349335,0.024984218166098818,0.06597588351967634,1288.9917134144353,592.3165938968473,1641.2699484092032,944.5948288916152,334.3003807431463,698.7005281039075,1163.8052382369465,1219.8860214783795,-1236.429276430494,-465.55824752126983,-1616.0064751426348,-693.9067319368448,79992.88203100102
697.7854206896338,36.36683687658241,0.00025815128193466103,-0.06874282373996571,28.745160382449633,1.1600132623965578,-0.45539519654374644,141.84246532629714,78.95268485262177,1.7098679393866907,-0.015324476848702829,0.00829304231318197,0.04339129731791146,0.025287370592244424,0.0638090738065719,2.6579593666675256,-12.224560049592654,2.4074100925738744,2.439925423392427,2.9060734647812723,2.9677788040435598,0.00829304231318197,0.04339129731791146,0.025287370592244424,0.0638090738065719,1340.1653410270876,604.671149613579,1632.2171409855114,896.7229495720027,372.54194248855913,694.975157121424,1160.413662221021,1149.152716064304,-1310.2099301138119,-493.54828810132926,-1621.5622968550365,-686.7578894046009,78819.19076593658
